id,income
19857,1
21235,1
25680,1
123,1
23730,1
22985,1
6022,1
32463,1
4234,1
30699,1
13866,1
19826,1
21001,1
26546,1
29239,1
30147,1
19284,1
9825,1
3173,1
18077,1
19820,1
4745,1
15184,1
32249,1
22947,1
2978,1
6169,1
8755,1
3412,1
18346,1
19692,1
31574,1
29146,1
14053,1
802,1
31273,1
14195,1
20891,1
28473,1
29587,1
20153,1
19004,1
16922,1
26625,1
28375,1
5021,1
28476,1
10851,1
19669,1
27348,1
24472,1
18479,1
4531,1
14589,1
30300,1
29754,1
28267,1
3311,1
22060,1
17470,1
29364,1
21497,1
13532,1
18628,1
15221,1
3615,1
20698,1
29609,1
17538,1
4804,1
8025,1
9067,1
5327,1
31801,1
14843,1
13691,1
18826,1
29664,1
13896,1
13771,1
10399,1
8441,1
25005,1
23012,1
18891,1
5567,1
15891,1
6134,1
2854,1
23928,1
5419,1
13739,1
10445,1
14932,1
7887,1
16766,1
31420,1
19791,1
9703,1
15399,1
28872,1
28751,1
14160,1
15458,1
30896,1
17887,1
32011,1
3041,1
3904,1
17602,1
14082,1
28782,1
4223,1
24492,1
11353,1
18882,1
28665,1
6763,1
13139,1
12294,1
3670,1
24425,1
338,1
15082,1
21105,1
30805,1
5324,1
23432,1
3600,1
23307,1
22856,1
20608,1
24574,1
19659,1
11438,1
9348,1
21902,1
21050,1
30941,1
21341,1
23690,1
19226,1
11779,1
28956,1
20332,1
20297,1
31810,1
31787,1
27923,1
3388,1
21922,1
14801,1
985,1
5665,1
836,1
32416,1
18879,1
13331,1
20430,1
19990,1
28548,1
5921,1
527,1
29503,1
21296,1
23502,1
32317,1
5573,1
22272,1
29132,1
31773,1
16153,1
5230,1
5140,1
10585,1
16113,1
28119,1
4474,1
5598,1
17996,1
23415,1
12859,1
1892,1
10241,1
18681,1
7962,1
430,1
8627,1
15607,1
18894,1
3084,1
15039,1
30166,1
17388,1
19747,1
27132,1
21721,1
28758,1
23370,1
9833,1
13101,1
20683,1
15112,1
8061,1
23541,1
4462,1
12300,1
10225,1
30924,1
16278,1
20875,1
24602,1
30920,1
10162,1
16722,1
3901,1
30498,1
11356,1
14381,1
24184,1
26723,1
2417,1
31840,1
25159,1
25665,1
7834,1
782,1
31092,1
4840,1
736,1
16534,1
24879,1
4769,1
4689,1
20785,1
12161,1
18791,1
25971,1
4973,1
24005,1
716,1
17891,1
32101,1
11751,1
4627,1
21876,1
24354,1
12715,1
13911,1
10013,1
27863,1
30209,1
32250,1
8350,1
27446,1
4637,1
3992,1
21730,1
28272,1
18923,1
10937,1
2566,1
12013,1
21041,1
30243,1
29081,1
2414,1
24435,1
30864,1
8322,1
26500,1
2352,1
27190,1
23001,1
645,1
5209,1
30459,1
22918,1
11308,1
5084,1
11176,1
29611,1
18109,1
2641,1
19027,1
29467,1
18248,1
18776,1
11543,1
6300,1
8567,1
5190,1
9828,1
24018,1
11461,1
273,1
18463,1
20691,1
17837,1
15034,1
3489,1
24663,1
30305,1
24508,1
117,1
27839,1
14194,1
2848,1
23078,1
27746,1
25157,1
226,1
21927,1
10416,1
32123,1
23047,1
2424,1
19053,1
25360,1
8643,1
9683,1
14814,1
21225,1
18333,1
25298,1
31975,1
21208,1
7587,1
960,1
26927,1
4631,1
27997,1
29264,1
19884,1
21505,1
29815,1
26199,1
7569,1
26805,1
18971,1
3886,1
8676,1
1630,1
6129,1
534,1
24291,1
3548,1
8801,1
2958,1
20736,1
15878,1
4604,1
32374,1
27250,1
13974,1
19795,1
14129,1
2272,1
5141,1
9487,1
27690,1
28387,1
3818,1
2279,1
20886,1
18137,1
31292,1
9040,1
21787,1
29893,1
30887,1
25492,1
29190,1
26841,1
13599,1
11919,1
22930,1
26216,1
15420,1
4412,1
4422,1
6879,1
30023,1
20496,1
27857,1
14863,1
18538,1
19574,1
20191,1
16672,1
2730,1
26614,1
29719,1
32063,1
19157,1
31914,1
10739,1
2017,1
17127,1
13221,1
17165,1
19098,1
22358,1
13105,1
27809,1
10411,1
2398,1
1004,1
24617,1
22768,1
24062,1
6547,1
22684,1
6548,1
11717,1
21064,1
13430,1
19072,1
1509,1
28784,1
3458,1
30338,1
7926,1
10216,1
24237,1
8270,1
4323,1
10227,1
23884,1
11549,1
10655,1
3193,1
22391,1
19922,1
10160,1
20061,1
7696,1
15740,1
17522,1
16965,1
11522,1
30265,1
8214,1
12167,1
5314,1
21406,1
31213,1
19542,1
23107,1
29833,1
23724,1
24684,1
4959,1
30256,1
4837,1
299,1
807,1
31746,1
6143,1
14151,1
18669,1
21085,1
31813,1
23939,1
12819,1
28370,1
24186,1
17347,1
21908,1
29906,1
25988,1
728,1
11078,1
31612,1
26410,1
14680,1
5113,1
8810,1
13088,1
7792,1
18854,1
1660,1
25056,1
30364,1
2029,1
25368,1
30502,1
11420,1
9043,1
1498,1
4359,1
15851,1
17990,1
8613,1
29061,1
15232,1
2724,1
32087,1
14003,1
747,1
132,1
418,1
22988,1
28152,1
26651,1
26068,1
24308,1
16353,1
16910,1
17171,1
29774,1
17715,1
8566,1
27940,1
29711,1
11005,1
19154,1
25744,1
2708,1
10490,1
3472,1
28562,1
10815,1
22777,1
18654,1
20686,1
10127,1
9926,1
3512,1
23731,1
13950,1
3398,1
11426,1
14431,1
15681,1
12187,1
12095,1
24678,1
25730,1
30252,1
14678,1
27289,1
13016,1
16244,1
5717,1
2408,1
3123,1
26099,1
271,1
26037,1
7451,1
13435,1
8038,1
16292,1
12886,1
29444,1
11488,1
22568,1
7161,1
14778,1
11320,1
11454,1
26372,1
8032,1
14337,1
4367,1
4989,1
7273,1
16576,1
26047,1
17325,1
26218,1
27235,1
23279,1
12063,1
4144,1
31483,1
18817,1
24340,1
12530,1
22470,1
10368,1
25536,1
6040,1
10329,1
22810,1
22759,1
18041,1
22496,1
12265,1
8642,1
6595,1
18758,1
12871,1
16090,1
19190,1
13921,1
8068,1
2969,1
4578,1
12255,1
834,1
224,1
7833,1
24581,1
31647,1
11206,1
8631,1
25059,1
25649,1
15845,1
14620,1
5637,1
29653,1
4445,1
3194,1
27101,1
28147,1
25803,1
974,1
9885,1
16762,1
22999,1
690,1
12818,1
14211,1
22418,1
8653,1
26311,1
30832,1
26777,1
12178,1
6780,1
21376,1
6765,1
8526,1
26580,1
13432,1
8870,1
4313,1
31494,1
19500,1
21438,1
6664,1
8902,1
10389,1
22359,1
14240,1
27108,1
11618,1
24710,1
3917,1
31454,1
31847,1
16002,1
4773,1
7944,1
4832,1
13755,1
31040,1
31054,1
15739,1
14338,1
25090,1
9766,1
13507,1
22762,1
28555,1
31529,1
14135,1
26376,1
26721,1
19192,1
29579,1
18433,1
32099,1
21431,1
26492,1
5174,1
11515,1
3435,1
17145,1
16399,1
26872,1
11254,1
20670,1
26069,1
2818,1
28772,1
26558,1
4756,1
3163,1
1420,1
27925,1
20653,1
2922,1
15525,1
22263,1
21286,1
15428,1
25652,1
28211,1
31763,1
2289,1
8353,1
17806,1
1616,1
13697,1
24766,1
16505,1
1783,1
3985,1
24728,1
28218,1
27134,1
20946,1
13115,1
10607,1
15994,1
17257,1
2221,1
19059,1
14198,1
13399,1
32392,1
17648,1
12601,1
5503,1
31128,1
8493,1
12417,1
14562,1
13694,1
18888,1
16489,1
20483,1
25114,1
28710,1
14344,1
7095,1
14298,1
4414,1
15411,1
27944,1
14032,1
13588,1
7631,1
26154,1
20981,1
66,1
21152,1
28220,1
12766,1
31605,1
30319,1
13872,1
9502,1
26419,1
29617,1
17036,1
15669,1
16915,1
6402,1
27693,1
1972,1
17404,1
18341,1
7109,1
29646,1
16744,1
24658,1
17068,1
15340,1
10536,1
6607,1
11414,1
9990,1
20435,1
1637,1
25760,1
15633,1
4844,1
22802,1
6278,1
27640,1
10617,1
12415,1
16827,1
10619,1
31201,1
3551,1
24149,1
4000,1
18990,1
11918,1
28746,1
9279,1
31903,1
31176,1
1162,1
10602,1
20389,1
19640,1
22955,1
27600,1
6347,1
24076,1
12812,1
30426,1
6679,1
28502,1
10717,1
12193,1
6760,1
26655,1
13502,1
25778,1
19337,1
25235,1
22773,1
11759,1
27017,1
25021,1
11091,1
29119,1
20302,1
11903,1
21270,1
4071,1
23856,1
25531,1
3496,1
21037,1
3129,1
11929,1
25009,1
5984,1
18823,1
8151,1
10395,1
7969,1
11462,1
6214,1
18848,1
13793,1
2877,1
1562,1
20066,1
17051,1
13672,1
18833,1
10693,1
2387,1
2937,1
12020,1
27540,1
16830,1
31710,1
1308,1
12823,1
18796,1
22741,1
4511,1
24556,1
4358,1
21046,1
9939,1
24086,1
22845,1
15108,1
15731,1
2409,1
6511,1
20929,1
21700,1
422,1
9291,1
12491,1
18917,1
5784,1
6849,1
27018,1
11607,1
24166,1
25981,1
3006,1
18723,1
11197,1
26887,1
31589,1
25252,1
576,1
22558,1
13006,1
30273,1
29077,1
27460,1
27245,1
1631,1
2430,1
8970,1
12799,1
2790,1
2169,1
13004,1
24817,1
3778,1
17180,1
24770,1
30232,1
25038,1
28061,1
9533,1
12836,1
2637,1
4994,1
9819,1
6657,1
14698,1
1188,1
25161,1
6257,1
1443,1
7367,1
29814,1
3235,1
19225,1
19611,1
17657,1
3019,1
13490,1
25565,1
7373,1
14713,1
25611,1
3490,1
25433,1
22302,1
8522,1
17647,1
22192,1
2772,1
6621,1
30868,1
30518,1
28421,1
25907,1
13168,1
31094,1
22986,1
28842,1
22892,1
5841,1
11579,1
25022,1
4621,1
30375,1
16393,1
20610,1
16612,1
19801,1
29852,1
29636,1
6485,1
2628,1
17412,1
26822,1
18040,1
22291,1
4155,1
19975,1
3210,1
5085,1
17464,1
30139,1
3976,1
28592,1
15993,1
17699,1
29042,1
174,1
27507,1
29296,1
20997,1
18480,1
9089,1
10342,1
5124,1
19388,1
11166,1
24584,1
26971,1
24790,1
26234,1
31170,1
23765,1
20020,1
23007,1
4815,1
28296,1
11651,1
30258,1
17456,1
19463,1
15456,1
10442,1
11614,1
16485,1
11992,1
6671,1
26282,1
28840,1
4726,1
18358,1
9584,1
27649,1
13222,1
17598,1
17271,1
28557,1
27662,1
15809,1
28318,1
18379,1
17971,1
19345,1
15746,1
13893,1
25169,1
21729,1
27727,1
31166,1
5010,1
26533,1
14919,1
28490,1
16162,1
28181,1
912,1
7800,1
3452,1
26815,1
9645,1
25966,1
27441,1
31886,1
983,1
4174,1
21904,1
15240,1
30949,1
8917,1
613,1
4113,1
30263,1
4437,1
19741,1
31696,1
6812,1
22733,1
9335,1
22994,1
25486,1
17135,1
26931,1
5624,1
3876,1
9964,1
9934,1
15023,1
24031,1
27657,1
22669,1
28695,1
2504,1
27387,1
11379,1
634,1
11731,1
21140,1
25590,1
6140,1
1117,1
21324,1
5641,1
29788,1
32482,1
11033,1
27310,1
25270,1
9407,1
17580,1
17090,1
18342,1
5193,1
4669,1
27813,1
25004,1
19233,1
29560,1
31993,1
18082,1
19878,1
4817,1
24959,1
16149,1
25513,1
30247,1
30241,1
25769,1
29305,1
2501,1
5546,1
31184,1
2174,1
14672,1
16879,1
5424,1
30120,1
27760,1
5608,1
23340,1
13841,1
13798,1
5715,1
31493,1
8413,1
19186,1
2397,1
31880,1
6247,1
6118,1
2314,1
16834,1
29743,1
15785,1
23840,1
16218,1
22520,1
29759,1
5321,1
26129,1
2680,1
27741,1
15540,1
7770,1
30544,1
4538,1
16015,1
1009,1
10357,1
25554,1
927,1
27231,1
18327,1
4092,1
18240,1
6406,1
26819,1
22840,1
7981,1
3879,1
26076,1
23764,1
15208,1
19759,1
22059,1
7977,1
11490,1
17425,1
11861,1
2202,1
27521,1
12137,1
23101,1
14190,1
18386,1
24485,1
16148,1
15871,1
20851,1
9165,1
17170,1
25538,1
25439,1
11728,1
21755,1
1694,1
28983,1
28463,1
10285,1
3286,1
27537,1
6366,1
28222,1
30334,1
18537,1
4736,1
13833,1
19217,1
19607,1
18072,1
29462,1
6566,1
19538,1
11185,1
22958,1
30497,1
12009,1
889,1
18773,1
7465,1
20794,1
28407,1
5718,1
32366,1
7136,1
16862,1
12725,1
17360,1
12383,1
9249,1
16462,1
31350,1
28985,1
18078,1
19309,1
21458,1
13809,1
17548,1
6913,1
16477,1
20631,1
11044,1
14508,1
24505,1
23625,1
27129,1
25507,1
25788,1
11279,1
21143,1
26051,1
18212,1
1270,1
28429,1
7270,1
4780,1
10424,1
21030,1
6483,1
17811,1
3484,1
29584,1
30808,1
20636,1
26535,1
30386,1
5769,1
27847,1
31652,1
15654,1
2112,1
26355,1
4861,1
10238,1
12164,1
18176,1
10090,1
13425,1
17785,1
19299,1
30834,1
30475,1
3085,1
27203,1
24683,1
14275,1
4196,1
7478,1
3978,1
31051,1
5878,1
21284,1
16046,1
32217,1
7144,1
17033,1
5680,1
27995,1
11545,1
9170,1
27246,1
23517,1
30143,1
5822,1
9333,1
23990,1
25017,1
15452,1
29624,1
28113,1
10968,1
32499,1
32453,1
31316,1
27099,1
16614,1
22544,1
6063,1
17745,1
27935,1
30940,1
14071,1
10468,1
4879,1
4024,1
30948,1
20890,1
11874,1
31240,1
8710,1
5768,1
3030,1
3406,1
21857,1
4406,1
9563,1
13355,1
24634,1
21056,1
7940,1
17166,1
13837,1
21263,1
31816,1
9218,1
17395,1
19340,1
4930,1
14246,1
23410,1
2487,1
10359,1
27770,1
5725,1
9559,1
25841,1
984,1
11189,1
4798,1
4518,1
14067,1
20401,1
12534,1
21981,1
2747,1
12548,1
24025,1
10572,1
10662,1
21940,1
4776,1
29321,1
24287,1
6592,1
14721,1
11778,1
15500,1
8161,1
21858,1
12765,1
5378,1
19737,1
18505,1
21846,1
31893,1
25070,1
15102,1
7585,1
32500,1
21329,1
27019,1
3242,1
30092,1
14449,1
28636,1
3808,1
24851,1
19558,1
19407,1
2360,1
2223,1
25097,1
23668,1
12587,1
24636,1
18849,1
17812,1
3116,1
23249,1
16087,1
27876,1
10308,1
31501,1
19534,1
22707,1
20009,1
31076,1
13772,1
25109,1
12865,1
23890,1
10794,1
6542,1
27905,1
31445,1
11787,1
18937,1
7596,1
20867,1
7269,1
5924,1
6712,1
14386,1
7818,1
6056,1
26210,1
21522,1
2828,1
21878,1
20771,1
15442,1
29921,1
26490,1
14571,1
10640,1
22473,1
15464,1
499,1
23934,1
19989,1
18134,1
30914,1
13273,1
19594,1
3550,1
813,1
1543,1
13214,1
26435,1
23542,1
31655,1
14359,1
4263,1
30804,1
28044,1
17024,1
1900,1
21523,1
487,1
4469,1
17327,1
24256,1
1891,1
24501,1
27394,1
17092,1
11547,1
5060,1
26628,1
23866,1
24749,1
24736,1
20668,1
22250,1
28637,1
29023,1
8551,1
31610,1
1152,1
6545,1
19001,1
28079,1
5386,1
6488,1
26644,1
13877,1
27247,1
22247,1
17504,1
20717,1
31577,1
8156,1
27884,1
18274,1
2176,1
26038,1
21108,1
4679,1
25209,1
4507,1
16619,1
26731,1
26261,1
25514,1
3072,1
16669,1
9144,1
18828,1
16056,1
22792,1
20486,1
28455,1
25060,1
10240,1
17232,1
27072,1
26474,1
7702,1
28080,1
13166,1
28254,1
8407,1
30703,1
232,1
24395,1
8965,1
31703,1
28,1
30404,1
2225,1
4948,1
16678,1
21153,1
955,1
16332,1
27484,1
14741,1
10775,1
14414,1
24081,1
21069,1
5833,1
2050,1
11611,1
6524,1
951,1
27435,1
8440,1
22426,1
24091,1
23874,1
11134,1
22842,1
3170,1
811,1
15310,1
10715,1
4409,1
1959,1
2491,1
12927,1
26537,1
23108,1
2062,1
22305,1
15272,1
1396,1
25642,1
28276,1
5707,1
30056,1
22268,1
7430,1
22912,1
22183,1
28699,1
9977,1
22326,1
5700,1
25912,1
9620,1
9139,1
225,1
10360,1
8329,1
11793,1
27804,1
12281,1
11831,1
12959,1
24179,1
20303,1
40,1
32297,1
26760,1
25089,1
28470,1
24447,1
22937,1
20603,1
14594,1
244,1
16885,1
767,1
29575,1
6563,1
1657,1
11080,1
21660,1
17069,1
3758,1
11408,1
15136,1
18944,1
18996,1
9403,1
3048,1
1121,1
18719,1
11095,1
13570,1
19842,1
3801,1
5401,1
3647,1
1572,1
11584,1
32138,1
919,1
21026,1
17988,1
4785,1
3138,1
10890,1
7064,1
17685,1
32246,1
25462,1
4078,1
28998,1
13472,1
30405,1
14035,1
17449,1
16184,1
3767,1
1742,1
26405,1
27735,1
29156,1
22067,1
4213,1
14282,1
13660,1
10681,1
18643,1
16888,1
21027,1
9670,1
14128,1
16544,1
6236,1
11946,1
19304,1
29787,1
7166,1
31284,1
23787,1
14604,1
16662,1
21600,1
7295,1
7698,1
8149,1
5483,1
21066,1
23458,1
4186,1
13201,1
3596,1
7873,1
31133,1
18108,1
16928,1
9374,1
9126,1
23366,1
7668,1
16098,1
29768,1
19162,1
6401,1
5019,1
10316,1
2551,1
19252,1
19859,1
23907,1
23873,1
16424,1
4336,1
15300,1
27748,1
7429,1
15041,1
19572,1
20122,1
1946,1
16418,1
28225,1
15469,1
22459,1
1510,1
21860,1
28142,1
26029,1
6306,1
31143,1
2353,1
24280,1
10880,1
19123,1
19038,1
30928,1
32520,1
5733,1
17446,1
12379,1
14050,1
4593,1
29498,1
4792,1
8485,1
17636,1
8066,1
14410,1
16577,1
26188,1
19359,1
30592,1
25813,1
11833,1
17952,1
10344,1
30574,1
15246,1
18182,1
9627,1
22943,1
18627,1
29221,1
131,1
19645,1
12012,1
5003,1
19696,1
7994,1
19326,1
5229,1
893,1
25568,1
1109,1
4440,1
6729,1
21124,1
19851,1
24235,1
17219,1
18617,1
21893,1
25207,1
19604,1
20573,1
29981,1
14602,1
5914,1
11809,1
21074,1
14616,1
20333,1
16239,1
18998,1
27109,1
25583,1
13228,1
9375,1
24562,1
5426,1
30463,1
28445,1
2745,1
26057,1
10534,1
10947,1
718,1
17835,1
14628,1
4240,1
81,1
29258,1
12422,1
29204,1
9192,1
30547,1
31245,1
28309,1
26828,1
17683,1
17993,1
19866,1
24437,1
9619,1
28529,1
19858,1
10975,1
12639,1
12709,1
32548,1
10680,1
31620,1
31868,1
21825,1
13864,1
17355,1
15549,1
24374,1
21896,1
10369,1
19362,1
18889,1
32356,1
14601,1
8873,1
30991,1
6646,1
22959,1
24371,1
9650,1
3183,1
9017,1
26377,1
31046,1
5581,1
20877,1
7035,1
3140,1
18520,1
25359,1
21555,1
28549,1
9157,1
18596,1
21651,1
6639,1
10745,1
1808,1
4772,1
7712,1
7281,1
17960,1
17582,1
26280,1
28927,1
32118,1
16104,1
9647,1
28585,1
22484,1
19981,1
15400,1
7149,1
17859,1
15127,1
30894,1
22334,1
1768,1
26442,1
10924,1
1405,1
1363,1
21556,1
26781,1
24962,1
13132,1
7693,1
30726,1
5824,1
12554,1
31796,1
32044,1
12629,1
24646,1
10930,1
8693,1
5719,1
17684,1
5284,1
5202,1
4015,1
29626,1
5159,1
29592,1
8612,1
3700,1
5786,1
15121,1
32301,1
6266,1
25926,1
4890,1
13123,1
18960,1
26649,1
17222,1
8390,1
27409,1
29781,1
24712,1
3956,1
23558,1
28322,1
11944,1
20340,1
18897,1
1781,1
23647,1
23974,1
20602,1
16132,1
30184,1
7487,1
2573,1
22275,1
22600,1
6576,1
22939,1
10486,1
31565,1
15600,1
16411,1
21728,1
28851,1
22529,1
7288,1
3316,1
24226,1
15105,1
14948,1
31846,1
32369,1
28256,1
30028,1
17189,1
6096,1
2326,1
27175,1
23864,1
19885,1
27349,1
24957,1
26771,1
20190,1
23792,1
13951,1
19167,1
29285,1
29590,1
19819,1
1919,1
1329,1
26648,1
7933,1
16758,1
6732,1
161,1
12226,1
16684,1
23845,1
5802,1
3462,1
4541,1
1502,1
29376,1
22830,1
18830,1
8378,1
16224,1
3341,1
25984,1
18084,1
28819,1
21242,1
3654,1
6150,1
25238,1
32165,1
7581,1
10638,1
12201,1
4419,1
19843,1
20118,1
27866,1
26833,1
16495,1
12112,1
11089,1
31081,1
32040,1
14028,1
26235,1
6241,1
3579,1
20647,1
22442,1
2913,1
20570,1
7187,1
9984,1
29697,1
30240,1
1089,1
25666,1
7837,1
24095,1
24838,1
28291,1
20715,1
4254,1
15990,1
16506,1
26351,1
26918,1
30648,1
31248,1
15117,1
25200,1
31857,1
21822,1
6153,1
22805,1
19610,1
2948,1
7126,1
12258,1
17780,1
4417,1
31904,1
22970,1
18554,1
19603,1
19545,1
11608,1
5102,1
28604,1
1733,1
4108,1
1332,1
260,1
2888,1
21972,1
12175,1
3861,1
18131,1
27396,1
15229,1
14679,1
25719,1
12102,1
3181,1
3344,1
11415,1
31151,1
12005,1
7515,1
6694,1
25413,1
17554,1
1002,1
8919,1
16355,1
31584,1
16343,1
10447,1
30672,1
14936,1
16675,1
28277,1
20128,1
11473,1
12877,1
17935,1
13589,1
27361,1
22834,1
25879,1
17234,1
8383,1
10599,1
4321,1
9426,1
7656,1
26184,1
12523,1
4122,1
6389,1
20727,1
20213,1
26729,1
8531,1
14346,1
14143,1
27335,1
11648,1
21798,1
2370,1
12982,1
6600,1
25695,1
719,1
28454,1
25054,1
2945,1
18814,1
8471,1
14893,1
2114,1
20242,1
12262,1
23419,1
13542,1
31003,1
6231,1
31124,1
31987,1
3552,1
21521,1
28334,1
14699,1
6743,1
21637,1
13886,1
23543,1
9624,1
30335,1
10006,1
21812,1
19077,1
9210,1
21093,1
15001,1
12963,1
3145,1
32192,1
17286,1
3816,1
2005,1
30576,1
23216,1
6067,1
6491,1
12140,1
29819,1
4170,1
12248,1
9280,1
22997,1
2203,1
27172,1
27060,1
13385,1
27301,1
17618,1
16388,1
28673,1
2614,1
11913,1
3337,1
13332,1
3705,1
26130,1
24360,1
3429,1
3187,1
21738,1
1885,1
32265,1
17314,1
30662,1
19227,1
16920,1
2315,1
29416,1
16189,1
6128,1
26177,1
14950,1
14046,1
15462,1
23751,1
2372,1
8280,1
32486,1
19172,1
21503,1
2783,1
24918,1
10785,1
24120,1
15912,1
9921,1
4801,1
22822,1
10396,1
2386,1
15415,1
18132,1
1571,1
26111,1
31706,1
8980,1
3177,1
15673,1
515,1
911,1
12541,1
27901,1
7588,1
7919,1
10003,1
9694,1
23537,1
15205,1
9808,1
2300,1
30314,1
11109,1
29254,1
30014,1
8147,1
18652,1
10343,1
15991,1
25067,1
8173,1
21467,1
9589,1
15930,1
10945,1
28934,1
14653,1
10464,1
9008,1
16125,1
29958,1
22652,1
9225,1
21187,1
29997,1
4744,1
19400,1
5556,1
12678,1
3249,1
20611,1
9338,1
10016,1
17233,1
17397,1
14641,1
14184,1
21870,1
23280,1
7554,1
1729,1
29442,1
8301,1
856,1
16035,1
14254,1
23802,1
5872,1
31985,1
7365,1
20471,1
18459,1
5887,1
26264,1
6471,1
25961,1
18159,1
22034,1
17492,1
9474,1
20701,1
23011,1
23499,1
18475,1
26132,1
32498,1
27048,1
15106,1
13853,1
17299,1
3857,1
11419,1
6135,1
21190,1
25605,1
3379,1
5480,1
24442,1
13304,1
17729,1
13361,1
3359,1
16664,1
15558,1
31528,1
16291,1
12132,1
29683,1
6720,1
17128,1
8316,1
16304,1
20482,1
20829,1
11816,1
32497,1
4734,1
4146,1
31506,1
21010,1
545,1
31371,1
8737,1
9048,1
14744,1
2443,1
24125,1
12907,1
29000,1
6295,1
25494,1
4187,1
5882,1
6476,1
13822,1
28031,1
23579,1
24955,1
10500,1
10068,1
15722,1
30091,1
19068,1
21499,1
31694,1
6350,1
28522,1
7638,1
3831,1
30072,1
30721,1
31101,1
29177,1
19175,1
8185,1
8829,1
26647,1
16863,1
17440,1
256,1
18493,1
32324,1
3203,1
32402,1
4619,1
31684,1
14824,1
27610,1
9815,1
3777,1
25601,1
24857,1
2914,1
32348,1
15054,1
23758,1
5898,1
31925,1
9272,1
18305,1
25815,1
24303,1
30905,1
31771,1
8999,1
15919,1
25362,1
30906,1
18466,1
29830,1
10977,1
32006,1
8580,1
32443,1
1357,1
26292,1
18225,1
27966,1
13225,1
3157,1
23826,1
13455,1
23491,1
10641,1
27571,1
204,1
31192,1
19153,1
3022,1
7628,1
22223,1
27284,1
19142,1
6177,1
32048,1
31691,1
16517,1
22734,1
19368,1
24854,1
30206,1
7244,1
2082,1
27585,1
20718,1
10529,1
4230,1
11106,1
24078,1
28003,1
19767,1
21762,1
14091,1
8193,1
22504,1
18942,1
6344,1
18193,1
17933,1
2222,1
16923,1
25317,1
5007,1
28921,1
15018,1
11486,1
17458,1
12524,1
27576,1
14249,1
12185,1
4490,1
930,1
26127,1
17755,1
27539,1
22727,1
2137,1
14380,1
21769,1
21682,1
7488,1
12861,1
6418,1
29980,1
16020,1
11302,1
1581,1
18446,1
7399,1
24089,1
2847,1
15408,1
6002,1
12116,1
23326,1
3068,1
13635,1
1237,1
16870,1
5143,1
8504,1
5009,1
5026,1
3517,1
16395,1
9710,1
11397,1
9572,1
9377,1
17161,1
26332,1
3533,1
18071,1
1864,1
12232,1
7400,1
2400,1
31277,1
9661,1
4954,1
5504,1
31643,1
28837,1
21928,1
32510,1
11129,1
32215,1
28879,1
9986,1
5704,1
3267,1
3881,1
28929,1
1538,1
7023,1
3078,1
13906,1
1336,1
25557,1
28313,1
23260,1
29067,1
9618,1
12738,1
28466,1
18276,1
29905,1
14148,1
17838,1
27020,1
22661,1
670,1
9309,1
28009,1
23174,1
15204,1
25576,1
9336,1
17073,1
23548,1
31539,1
29433,1
23185,1
12188,1
815,1
26592,1
28960,1
32136,1
4977,1
27107,1
23389,1
12720,1
30219,1
11111,1
22553,1
23397,1
6697,1
5825,1
1656,1
31432,1
603,1
7893,1
27781,1
22971,1
9137,1
15365,1
14486,1
14984,1
2188,1
11123,1
24772,1
28098,1
935,1
9537,1
9985,1
23574,1
16737,1
3151,1
15412,1
2063,1
23176,1
27978,1
28865,1
18023,1
26738,1
30487,1
12972,1
31282,1
28843,1
8022,1
5849,1
25648,1
1888,1
7021,1
20423,1
2162,1
2319,1
3147,1
22177,1
23935,1
5721,1
1525,1
14879,1
12295,1
31761,1
20971,1
21210,1
15490,1
18713,1
8670,1
15610,1
16691,1
30484,1
28612,1
16513,1
797,1
11310,1
3874,1
24199,1
16074,1
21373,1
20871,1
15868,1
25772,1
6291,1
6918,1
5343,1
446,1
19321,1
8097,1
24555,1
21532,1
17328,1
23159,1
29018,1
3028,1
272,1
2061,1
10823,1
32462,1
32283,1
16559,1
1409,1
31278,1
9507,1
14903,1
12849,1
27406,1
17777,1
26630,1
24330,1
29520,1
11230,1
976,1
3760,1
2809,1
9146,1
106,1
29554,1
29548,1
16845,1
6367,1
20612,1
7217,1
5815,1
27842,1
13395,1
12834,1
10498,1
1917,1
15323,1
24578,1
5541,1
4251,1
21048,1
25261,1
30409,1
13352,1
18424,1
18300,1
6736,1
30771,1
3694,1
116,1
30627,1
8239,1
6854,1
14351,1
17078,1
27589,1
11560,1
9824,1
9962,1
13205,1
31016,1
13745,1
5281,1
19872,1
14133,1
255,1
12234,1
8744,1
4828,1
3259,1
4378,1
17865,1
10734,1
31197,1
29053,1
22184,1
26333,1
814,1
1179,1
3501,1
1291,1
31798,1
22098,1
3456,1
20667,1
30912,1
22747,1
27451,1
29360,1
29211,1
6317,1
31877,1
30676,1
16710,1
18348,1
31812,1
2288,1
24020,1
3294,1
1958,1
4525,1
16238,1
21125,1
18587,1
2258,1
27300,1
12145,1
24197,1
17418,1
12026,1
7233,1
4720,1
17260,1
8201,1
19267,1
8779,1
25211,1
15368,1
4556,1
22258,1
21489,1
4796,1
16743,1
26812,1
29861,1
31359,1
20275,1
17574,1
14399,1
22647,1
20805,1
22720,1
4105,1
8982,1
6535,1
9071,1
10888,1
3814,1
26527,1
11003,1
31936,1
16242,1
10358,1
1826,1
4435,1
27138,1
6173,1
23486,1
25640,1
22384,1
23363,1
28808,1
159,1
5336,1
12976,1
14867,1
2982,1
12627,1
26160,1
28342,1
22115,1
27850,1
18524,1
